message,label
sparkling shopping break per person call visit wwwshortbreaksorguk,1
bothering trust answer pls,0
cool text youre parked,0
ill probably around mu lot,0
someone contacted dating service entered phone becausethey fancy find call landline pobox wrg p,1
im good registered vote,0
double min txts month free bluetooth orange available sony nokia motorola phone call mobileupd calloptoutndx,1
polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friend ptone reply hl info,1
got new job bar airport satsgettin per hour mean lie keep touch,0
wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
stupid auto correct phone,0
ok,0
dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl,0
spoil bed well,0
message great doctor india drink appy fizz contains cancer causing age,0
guy car shop flirting got phone number paperwork called texted im nervous course may address call bos tell knowing may get fired,0
wat u,0
review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alert reply word,1
hi ibh customer loyalty offer new nokia mobile £ txtauctiontxt wordstart get nowt,1
campus library,0
hmm yeah grooved im looking forward pound special,0
keng rocking ash,0
important information orange user today lucky dayfind log onto httpwwwurawinnercom there fantastic surprise awaiting,1
aight plan come later tonight,0
oh ok wait lect havent finish,0
u havent lost ill always b ui didnt intend hurt u never knew u felt iwasmarinethats itriedtell urmomi careabout u,0
sing hu think also important find someone female know place well preferably citizen also smart help navigate even thing like choosing phone plan require guidance doubt ask especially girl,0
strange watching nd one im bed sweet dream miss u,0
yupz ive oredi booked slot weekend liao,0
thanks honey still havent heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0
read shame tell take run blame u ever really ever long time,0
bugis juz wat im walking home oredi ü late reply oso saw top dat like din buy r ü,0
asked mobile chatlines inclu free min india cust servs sed yes ler got mega bill dont giv shit bailiff due day £ want £,1
sim subscriber selected receive bonus get delivered door txt word ok claim pmsg exp apr,1
hows going got exciting karaoke type activity planned im debating whether play football eve feeling lazy though,0
bought test yesterday something let know exact day u ovulatewhen get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
babe got enough money pick bread milk ill give back get home,0
im sick im needy want pout stomp foot pout stomp foot want slave want,0
sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr £ sptyrone,1
fwiw reason im around time smoke gas afford around someone tell apparently happens somebody want light,0
nope juz work,0
much buzy,0
full heat pa applyed oil pa,0
hiya last night ive naughty bought clothes little ready shopping tho kind time wan na meet,0
mum ive sent many many message since got want know actually getting enjoy rest day,0
wan na laugh try chitchat mobile logon txting word chat send cm po box london wa zf pmsg rcvd,1
nothing getting msg dis name wit different no,0
aight lem know whats,0
thread wishlist section forum ppl post nitro request start last page collect bottom,0
thanks lot wish birthday thanks making birthday truly memorable,0
party place usf charge contribute way greatly appreciated yeah got room one,0
text get dont call phone problem,0
good morning princess,0
spend day waiting ideal path appear front u forget path made walking waiting goodnight,0
ltgt great loxahatchee xmas tree burning update totally see star,0
bus leaf ltgt,0
ok,0
yeah wouldnt leave hour least hows sound,0
also cbe pay,0
meeting da call,0
shore takin bus,0
mths half price orange line rental latest camera phone free phone mths call mobilesdirect free update orstoptxt,1
sound great im going sleep good night,0
love daddy make scream pleasure going slap as dick,0
even u dont get trouble convincingjust tel twice tel neglect msg dont c read itjust dont reply,0
sorry pa dont knw ru pa,0
valued vodafone customer computer picked win £ prize collect easy call,1
yup remb think book,0
whole car appreciated last two dad map reading semi argument apart thing going ok p,0
im going buy mum present ar,0
oh fuck juswoke bed boatin dock slept wid year old spinout giv u da gossip lr xxx,0
ill give plus said grinule greet whenever speak,0
finally came fix ceiling,0
got call landline number asked come anna nagar go afternoon,0
sun cant come earth send luv ray cloud cant come river send luv rain cant come meet u send care msg u gud evng,0
fact youre cleaning show know im upset priority constantly want need,0
stitch trouser,0
ur cashbalance currently pound maximize ur cashin send cash pmsg cc hgsuitelands rowwjhl,1
happy saying,0
yo know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night,0
reach ur home ltgt minute,0
aight let know youre gon na around usf,0
wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear,0
yet chikkuk wat abt tht guy stopped irritating msging u,0
big chic common declare,0
standing,0
thanks talk saturday dear cherish brother role model,0
cant see join denis mina denis want alone time,0
hope good week checking,0
please ask macho price range want something new used plus interfued blackberry bold ltgt bb,0
cant u try new invention flyim joking,0
dad back ph,0
one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting,0
wake ltgt morning,0
freemsgfav xmas tonesreply real,1
free camera phone linerental month cross ntwk min price txt bundle deal also avble call calloptoutj mf,1
dear subscriber ur draw £ gift voucher b entered receipt correct an elvis presley birthday txt answer,1
hey glad u r better hear u treated urself digi cam good r pm fab new year c u coupla wks,0
lol ok ill try send warned sprint dead slow youll prolly get tomorrow,0
dance river,0
huh mean computational science like dat one push n,0
want go perumbavoor,0
plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn,0
bookedthe hut also time way,0
yar lor keep raining non stop u wan go elsewhere,0
auction round highest bid £ next maximum bid £ bid send bid e g bid £ good luck,1
sent price mean ltgt g,0
ü wait sch finish ard,0
u repeat e instruction wats e road name ur house,0
shall send exe mail id,0
im really sorry lit hair fire,0
spook mob halloween collection logo pic message plus free eerie tone txt card spook zed p per logopic,1
sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath,0
tirupur call da,0
orh tot u say still dun believe,0
coming friday leave pongaldo get news work place,0
pls send comprehensive mail im paying much,0
check maili mailed varma kept copy regarding membershiptake careinsha allah,0
tell u call claim £ prize u enter ur mobile personal detail prompt careful,1
pls pls drink plenty plenty water,0
well there pattern emerging friend telling drive come smoke telling im weed fiendmake smoke muchimpede thing see im hesitant,0
getting worried derek taylor already assumed worst,0
yes baby need stretch open pussy,0
important message final contact attempt important message waiting customer claim dept expires call,1
ask say please message,0
si lor juz watched italian job,0
ure welcome caught u using broken english,0
oh fuck sake shes like tallahassee,0
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h,0
opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0
usually body take care buy making sure doesnt progress pls continue talk saturday,0
there someone year ltgt toyota camry like mr olayiwolas mileage ltgt kit clean need know much sell raise dough soon landing sell holla back,0
met stranger choose friend long world stand friendship never end let friend forever gud nitz,0
great im church holla get,0
thanx lot,0
hello wats talk email address,0
except there chick huge boob,0
alright babe justthought id sayhey u doinnearly endof wk offdam nevamindwe hook sn uwant lovejen x,0
gobi art college,0
wats da decision,0
yeah got one lined u,0
ive told everything stop dont let get dehydrated,0
nothing ever easy dont looking reason take risk life love,0
office na,0
hello madam,0
dont send plus hows mode,0
da good good playerwhy unsold,0
didnt search online let know,0
wil ltgt minute got space,0
chance might evaporated soon violated privacy stealing phone number employer paperwork cool please contact report supervisor,0
